               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.022708,            0.005281,                   0,             0.73307,             0.91667,             0.81768,             0.38182,            0.036065,           0.0041905,                   0,           0.0037562,           0.0037562,           0.0037562
                  96,            0.022054,           0.0049795,                   0,             0.70938,             0.91667,             0.82434,             0.39702,            0.035363,           0.0045784,                   0,           0.0036697,           0.0036697,           0.0036697
                  97,            0.021218,           0.0051584,                   0,                 0.9,             0.74998,             0.82361,             0.40557,             0.03562,           0.0044049,                   0,            0.003584,            0.003584,            0.003584
                  98,            0.020527,            0.004782,                   0,             0.75851,             0.91667,             0.80168,             0.40075,            0.034491,           0.0040088,                   0,           0.0034991,           0.0034991,           0.0034991
                  99,            0.021608,           0.0051133,                   0,             0.70964,             0.91667,             0.83779,             0.41415,            0.034859,           0.0043026,                   0,           0.0034152,           0.0034152,           0.0034152
                 100,            0.021065,           0.0051785,                   0,             0.90863,             0.83333,             0.86078,             0.42359,            0.036767,           0.0041004,                   0,           0.0033321,           0.0033321,           0.0033321
                 101,            0.021361,            0.004908,                   0,             0.90885,             0.83333,             0.84018,             0.38897,            0.036831,            0.004209,                   0,             0.00325,             0.00325,             0.00325
                 102,            0.021533,            0.005066,                   0,             0.90902,             0.83333,             0.87438,             0.43811,            0.035555,           0.0038934,                   0,           0.0031689,           0.0031689,           0.0031689
                 103,            0.021189,            0.005418,                   0,             0.86952,             0.83333,             0.85059,             0.39567,            0.037627,           0.0041196,                   0,           0.0030888,           0.0030888,           0.0030888
                 104,            0.020587,           0.0048074,                   0,             0.86933,             0.83333,             0.85408,             0.42899,            0.036494,           0.0041281,                   0,           0.0030097,           0.0030097,           0.0030097
                 105,            0.020382,           0.0048105,                   0,             0.86952,             0.83333,             0.83753,             0.41202,            0.038284,            0.003944,                   0,           0.0029318,           0.0029318,           0.0029318
                 106,             0.02043,           0.0047369,                   0,             0.84563,             0.91667,             0.88586,              0.4279,            0.037861,           0.0038362,                   0,            0.002855,            0.002855,            0.002855
                 107,            0.020468,           0.0046859,                   0,             0.91632,             0.91667,             0.89019,             0.41595,             0.03754,           0.0037998,                   0,           0.0027793,           0.0027793,           0.0027793
                 108,            0.020196,           0.0050809,                   0,              0.9166,             0.91667,             0.90947,             0.42808,            0.037506,           0.0039095,                   0,           0.0027048,           0.0027048,           0.0027048
                 109,            0.020161,           0.0046896,                   0,               0.909,             0.83333,             0.88725,             0.44235,            0.036261,           0.0039546,                   0,           0.0026316,           0.0026316,           0.0026316
                 110,             0.01965,           0.0049079,                   0,             0.90906,             0.83333,             0.85812,             0.45694,             0.03587,           0.0039268,                   0,           0.0025596,           0.0025596,           0.0025596
                 111,            0.021118,            0.004813,                   0,             0.90908,             0.83333,             0.84937,             0.43563,            0.037515,           0.0039154,                   0,           0.0024889,           0.0024889,           0.0024889
                 112,            0.020471,           0.0050138,                   0,             0.90907,             0.83333,             0.83303,             0.44936,              0.0368,           0.0039851,                   0,           0.0024195,           0.0024195,           0.0024195
