               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 118,            0.025786,            0.028009,                   0,             0.79581,              0.8764,              0.8452,             0.58471,            0.027119,            0.017417,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.026829,             0.03067,                   0,             0.77121,             0.91011,             0.81739,             0.58387,            0.025369,            0.017519,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.025295,            0.024827,                   0,             0.78285,             0.93258,             0.86421,             0.59627,            0.025192,            0.017595,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,            0.026067,             0.02769,                   0,             0.81157,             0.92135,             0.85767,             0.60146,            0.025113,            0.016908,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,            0.024688,            0.023674,                   0,             0.82048,              0.8764,             0.86084,              0.6067,             0.02557,            0.016663,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,            0.025897,            0.026673,                   0,              0.8209,              0.8764,             0.84399,             0.62022,            0.025178,            0.016842,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,             0.02603,            0.028455,                   0,             0.84443,             0.85381,             0.81839,             0.59751,            0.025282,            0.017326,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,            0.025289,            0.025585,                   0,             0.84257,              0.8427,             0.81832,             0.59177,            0.025985,            0.016891,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,            0.025878,            0.027569,                   0,             0.85699,              0.8764,             0.85254,             0.58884,            0.026324,            0.017314,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,            0.025546,            0.026674,                   0,             0.85555,             0.86514,             0.83932,             0.59192,            0.026411,            0.018208,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,            0.024899,             0.02791,                   0,             0.83513,             0.85393,             0.83015,              0.5945,            0.025532,            0.017951,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,            0.024675,            0.026815,                   0,             0.83332,              0.8427,             0.81434,              0.5973,            0.025499,            0.017726,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,            0.025433,            0.028759,                   0,             0.82221,              0.8314,             0.81263,             0.57816,            0.027053,            0.017352,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,            0.023926,            0.027223,                   0,             0.79787,             0.88764,             0.80548,             0.56498,            0.027425,            0.018118,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,             0.02648,            0.028753,                   0,             0.81519,             0.84256,             0.82952,              0.5903,            0.026909,            0.017855,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,            0.025415,            0.027236,                   0,              0.8104,             0.86517,             0.82624,             0.59059,            0.026827,            0.017676,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,            0.023985,            0.023883,                   0,             0.82963,              0.8764,             0.80927,             0.58795,            0.026685,            0.017236,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,            0.025157,            0.027402,                   0,             0.84913,             0.88764,             0.81542,             0.58346,            0.026273,            0.017653,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,            0.023656,            0.026342,                   0,             0.81904,             0.86517,             0.83002,             0.57376,            0.025805,            0.017985,                   0,            0.006204,            0.006204,            0.006204
                 137,            0.023596,            0.023357,                   0,             0.79973,             0.85393,             0.83653,             0.60626,            0.025303,            0.017703,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,            0.026158,            0.028292,                   0,             0.78638,             0.90998,             0.85145,              0.5804,             0.02647,            0.017821,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,            0.024258,             0.02539,                   0,             0.79995,             0.85368,             0.82898,             0.60374,            0.024989,            0.018822,                   0,            0.006064,            0.006064,            0.006064
                 140,            0.023587,            0.026151,                   0,             0.80636,              0.8422,              0.8513,             0.62313,            0.025238,            0.017133,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,            0.025078,            0.024808,                   0,             0.86505,             0.86429,             0.85487,             0.61227,            0.024812,            0.017232,                   0,           0.0059704,           0.0059704,           0.0059704
                 142,            0.024055,             0.02678,                   0,             0.81632,             0.89888,             0.86235,             0.59812,            0.025981,            0.016646,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,            0.023977,            0.026362,                   0,             0.82417,             0.84267,             0.81138,             0.57488,            0.027232,             0.01821,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,            0.025857,            0.024957,                   0,              0.8236,              0.8427,              0.8088,             0.56029,            0.027661,            0.018715,                   0,           0.0058296,           0.0058296,           0.0058296
                 145,            0.024954,            0.025571,                   0,             0.82646,             0.91011,             0.85824,             0.58444,            0.025577,             0.01785,                   0,           0.0057826,           0.0057826,           0.0057826
                 146,            0.023635,            0.026442,                   0,             0.85409,             0.86517,              0.8413,             0.60028,             0.02467,             0.01745,                   0,           0.0057355,           0.0057355,           0.0057355
                 147,            0.025582,            0.028391,                   0,             0.83693,             0.86501,             0.82011,             0.59529,            0.024487,            0.017243,                   0,           0.0056884,           0.0056884,           0.0056884
